,type_relation,source,id,type_token,text
153,Condition triggering an action,token-cl3d5s10g00jr296a9wnnl3me,token-cl3d5s10g00jr296a9wnnl3me,triggering_condition_event,notified
154,Condition triggering an action,token-cl3ed547y00hs296arcghz08i,token-cl3ed547y00hs296arcghz08i,time_sensitive_condition_phrase,"if the Closing has not been consummated on or before June 7, 2017;"
155,Condition triggering an action,token-cl3d85cgl008l296axjfuqnsy,token-cl3d85cgl008l296axjfuqnsy,triggering_condition_phrase,"Upon the termination of the Security Agreement,"
156,Condition triggering an action,token-cl3d8qenj000p296arkee3o4f,token-cl3d8qenj000p296arkee3o4f,triggering_condition_event,Payment
157,Condition triggering an action,token-cl3d8u1uh0039296aeujhvrj1,token-cl3d8u1uh0039296aeujhvrj1,triggering_condition_event,terminated 
158,Condition triggering an action,token-cl3d8wtkj006u296ayomm7dlt,token-cl3d8wtkj006u296ayomm7dlt,triggering_condition_event,written agreement
159,Condition triggering an action,token-cl3d90wcl00cy296asf51cp4y,token-cl3d90wcl00cy296asf51cp4y,triggering_condition_phrase,until indefeasible payment in full of the Guarantied Obligations and the termination or cancellation of all Loan Documents in accordance with their respective terms.
160,Condition triggering an action,token-cl3d94nim00fl296ac6mr6f1e,token-cl3d94nim00fl296ac6mr6f1e,time_sensitive_condition_event,Closing
161,Condition triggering an action,token-cl3d98yf200k9296ahmgzmgjl,token-cl3d98yf200k9296ahmgzmgjl,triggering_condition_event,Termination Date
162,Condition triggering an action,token-cl3d9g4oh00rn296ayjoi0qol,token-cl3d9g4oh00rn296ayjoi0qol,triggering_condition_phrase,if at any time prior to such delivery and payment (i) trading in the Company’s Common Stock shall have been suspended by the Commission or the Nasdaq Global Select Market or trading in securities generally on the Nasdaq Global Select Market or the New York Stock Exchange shall have been suspended or limited or minimum prices shall have been established on any such exchanges;
163,Condition triggering an action,token-cl3d9hjgv00y1296ahwp2i8ab,token-cl3d9hjgv00y1296ahwp2i8ab,triggering_condition_phrase,"there shall have occurred any material disruption in commercial banking or securities settlement or clearance services in the United States the effect of which is such as to make it, in the sole judgment of the Representative, impractical to proceed with the offering or delivery of the Securities as contemplated in the Disclosure Package and the Final Memorandum (exclusive of any amendment or supplement thereto);"
164,Condition triggering an action,token-cl3d9ig6m00zl296afgzy6ruz,token-cl3d9ig6m00zl296afgzy6ruz,triggering_condition_phrase,a banking moratorium shall have been declared either by U.S. federal or New York State authorities or by the authorities of Massachusetts; 
165,Condition triggering an action,token-cl3d9ke4j017f296a3d7m60cq,token-cl3d9ke4j017f296a3d7m60cq,triggering_condition_phrase,"there shall have occurred any outbreak or escalation of hostilities, declaration by the United States of a national emergency or war or other calamity or crisis the effect of which on financial markets is such as to make it, in the sole judgment of the Representative, impractical to proceed with the offering or delivery of the Securities as contemplated in the Disclosure Package and the Final Memorandum (exclusive of any amendment or supplement thereto)."
166,Condition triggering an action,token-cl3d9nydf01bd296a8llumr11,token-cl3d9nydf01bd296a8llumr11,time_sensitive_condition_phrase,in the event that the condition in Section 4.1 has not been satisfied within six (6) business days after the date hereof.
167,Condition triggering an action,token-cl3d9pejd01ca296a2bifdpy3,token-cl3d9pejd01ca296a2bifdpy3,triggering_condition_phrase,unless such date is extended by the mutual written consent of each of the parties hereto
168,Condition triggering an action,token-cl3d9vn1p01u5296a0p10qd49,token-cl3d9vn1p01u5296a0p10qd49,time_sensitive_condition_event,Closing
169,Condition triggering an action,token-cl3dqyulg000o296azpni8so7,token-cl3dqyulg000o296azpni8so7,triggering_condition_phrase,on the date the Employee reaches the standard retirement age and has completed the minimum contribution record for receipt of state retirement pension or the relevant authorities award the Employee an early-retirement pension of any type.
170,Condition triggering an action,token-cl3dr53ut002h296alz0xfb6x,token-cl3dr53ut002h296alz0xfb6x,triggering_condition_phrase," when all the Loan Document Obligations have been paid in full in cash (other than unasserted contingent indemnification obligations), the Commitments have expired or been terminated, the principal of and interest on each Loan and all fees payable under the Loan Documents shall have been paid in full, all Letters of Credit shall have expired or been terminated (or otherwise provided for in a manner satisfactory to the applicable Issuing Bank) and all LC Disbursements shall have been reimbursed (the “ Loan Document Termination Date ”)"
171,Condition triggering an action,token-cl3dr7rgh004w296afp7f85in,token-cl3dr7rgh004w296afp7f85in,triggering_condition_phrase,"if any Platinum Lease Obligations or Obligations under the Swap Agreements referred in clause (b) of the definition of “Obligations” in the Credit Agreement (such Obligations, together with the Platinum Lease Obligations, collectively, the “ Specified Obligatio ns”) remain outstanding on the Loan Document Termination Date, when STX, the Borrower or any Subsidiary shall have made collateral or other arrangements regarding the outstanding Specified Obligations owing to, and commitments remaining from, the applicable Finance Party as are reasonably satisfactory to such Finance Party (referred to as the “ Termination Date ”)."
172,Condition triggering an action,token-cl3drcjyc008x296a3pwnvzxc,token-cl3drcjyc008x296a3pwnvzxc,triggering_condition_phrase,"if at any time payment, or any part thereof, of any Obligation is rescinded or must otherwise be restored by any Finance Party or any Guarantor upon the bankruptcy or reorganization of the Borrower, any Guarantor or otherwise."
173,Condition triggering an action,token-cl3drhfgm00aj296a7ldtyv9o,token-cl3drhfgm00aj296a7ldtyv9o,triggering_condition_event,ceases
174,Condition triggering an action,token-cl3drm20700cu296a0yh2p2ki,token-cl3drm20700cu296a0yh2p2ki,triggering_condition_event,release
175,Condition triggering an action,token-cl3drx09o0008296a56ygemcd,token-cl3drx09o0008296a56ygemcd,time_sensitive_condition_event,Closing
176,Condition triggering an action,token-cl3dtqqd80005296ay98fkuq8,token-cl3dtqqd80005296ay98fkuq8,triggering_condition_event, breaches 
177,Condition triggering an action,token-cl3du2p3z0055296aiamitqv5,token-cl3du2p3z0055296aiamitqv5,time_sensitive_condition_event,written notice
178,Condition triggering an action,token-cl3du45p8006r296ah5339gh8,token-cl3du45p8006r296ah5339gh8,time_sensitive_condition_event,receiving written notice
179,Condition triggering an action,token-cl3dx2yoe00r7296aini7su0j,token-cl3dx2yoe00r7296aini7su0j,triggering_condition_event,termination date
180,Condition triggering an action,token-cl3dx2yoe00r7296aini7su0j,token-cl3dx2yoe00r7296aini7su0j,triggering_condition_event,termination date
181,Condition triggering an action,token-cl3dx2yoe00r7296aini7su0j,token-cl3dx2yoe00r7296aini7su0j,triggering_condition_event,termination date
182,Condition triggering an action,token-cl3dxyj6t0008296ai3e643cr,token-cl3dxyj6t0008296ai3e643cr,triggering_condition_phrase,upon which such Holder no longer beneficially owns any Registrable Securities comprising at least an aggregate of 2.5% of the outstanding Common Stock at any time
183,Condition triggering an action,token-cl3dy3ta7003l296agb3fa0rp,token-cl3dy3ta7003l296agb3fa0rp,action_verb, sold
184,Condition triggering an action,token-cl3dy4npa005o296adfm3ypdo,token-cl3dy4npa005o296adfm3ypdo,triggering_condition_event,mutual agreement
185,Condition triggering an action,token-cl3dy5ojp007f296aks34scll,token-cl3dy5ojp007f296aks34scll,triggering_condition_phrase,if ESLI refuses to or is unable to perform the Services or is in breach of any material provision of this Agreement.
186,Condition triggering an action,token-cl3dy94o900bb296a3b3fx42n,token-cl3dy94o900bb296a3b3fx42n,triggering_condition_phrase,"upon sixty (60) days’ written notice (i) by the Company to the Adviser, (x) upon vote of a majority of the outstanding voting securities of the Company (within the meaning of Section 2(a)(42) of the Investment Company Act), or (y) by the vote of the Board, or (ii) by the Adviser to the Company."
187,Condition triggering an action,token-cl3dyb6ku00f3296aokn1ovw4,token-cl3dyb6ku00f3296aokn1ovw4,triggering_condition_event,“ assignment ”
188,Condition triggering an action,token-cl3dyp69100og296ay1yum4pk,token-cl3dyp69100og296ay1yum4pk,triggering_condition_event,breached
189,Condition triggering an action,token-cl3dyputn00py296aktis2yx8,token-cl3dyputn00py296aktis2yx8,triggering_condition_phrase,written consent
190,Condition triggering an action,token-cl3dyts4g00uy296a3i19lrjv,token-cl3dyts4g00uy296a3i19lrjv,triggering_condition_phrase,"if the Consultant breaches or threatens to breach any provision of Section 6, or 8."
191,Condition triggering an action,token-cl4mqd7k00202356fxud5y3r9,token-cl4mqd7k00202356fxud5y3r9,triggering_condition_phrase,"In the event of termination,"
192,Condition triggering an action,token-cl4o347ly0052356fjfdu85gh,token-cl4o347ly0052356fjfdu85gh,time_sensitive_condition_phrase,"(a) if the stock purchase transactions refered to in the recitals are not closed on or before January 10, 2018 or (b) following six (6) months written notice to the other Parties delivered at any time after July 1, 2020."
193,Condition triggering an action,token-cl3dz9ejz000c296awzr9266j,token-cl3dz9ejz000c296awzr9266j,triggering_condition_event,distributed
194,Condition triggering an action,token-cl3dz98au000b296a0qc0x7we,token-cl3dz98au000b296a0qc0x7we,triggering_condition_event,canceled
195,Condition triggering an action,token-cl3dz9xi5000l296ag47014ie,token-cl3dz9xi5000l296ag47014ie,triggering_condition_event,until cancellation of the Certificate of Formation as provided in the Act.
196,Condition triggering an action,token-cl3dzcfwy004v296a3u2wx0c3,token-cl3dzcfwy004v296a3u2wx0c3,triggering_condition_event,setting aside for payment
197,Condition triggering an action,token-cl3dzc7j7004u296akp9m2dkk,token-cl3dzc7j7004u296akp9m2dkk,triggering_condition_event,issuance of Units
198,Condition triggering an action,token-cl3ebfsev0009296a9kf7xsoe,token-cl3ebfsev0009296a9kf7xsoe,triggering_condition_phrase,"until the latest to occur of (i) the Termination Date, (ii) the Maturity Date and (iii) the Delayed Draw Maturity Date."
199,Condition triggering an action,token-cl3eccnu000k0296aylhj5r1h,token-cl3eccnu000k0296aylhj5r1h,triggering_condition_event,Closing
200,Condition triggering an action,token-cl3ecn2jg0005296ahssj070q,token-cl3ecn2jg0005296ahssj070q,triggering_condition_phrase,"If the Purchase Agreement is terminated for any reason or the Investment shall not have been consummated in accordance with the terms of the Purchase Agreement for any reason,"
201,Condition triggering an action,token-cl3ecn2jg0005296ahssj070q,token-cl3ecn2jg0005296ahssj070q,triggering_condition_phrase,"If the Purchase Agreement is terminated for any reason or the Investment shall not have been consummated in accordance with the terms of the Purchase Agreement for any reason,"
202,Condition triggering an action,token-cl3ecpqs0003k296a456kxokm,token-cl3ecpqs0003k296a456kxokm,triggering_condition_phrase,"If the Purchase Agreement is terminated prior to the consummation of the investment for any reason or the Investment shall not have been consummated in accordance with the terms of the Purchase Agreement for any reason,"
203,Condition triggering an action,token-cl3edevnz0099296awu5a1wuz,token-cl3edevnz0099296awu5a1wuz,time_sensitive_condition_event,Expiration Date
204,Condition triggering an action,token-cl3edmofv00ds296aj6mzs1tr,token-cl3edmofv00ds296aj6mzs1tr,time_sensitive_condition_phrase,on such earlier date on which all outstanding Warrants have been exercised.
205,Condition triggering an action,token-cl3edpfr200lb296a0oewt1vs,token-cl3edpfr200lb296a0oewt1vs,triggering_condition_event,is terminated
206,Condition triggering an action,token-cl4o3a8vn00a0356ftqgmwrhj,token-cl4o3a8vn00a0356ftqgmwrhj,triggering_condition_event,terminated
207,Condition triggering an action,token-cl3edsy8x00v1296aubkv9nru,token-cl3edsy8x00v1296aubkv9nru,time_sensitive_condition_event,converted
208,Condition triggering an action,token-cl4mqteoh02ne356f2gjhe2gk,token-cl4mqteoh02ne356f2gjhe2gk,triggering_condition_phrase,"Unless terminated earlier under Section 4, 5 or 6 below,"
209,Condition triggering an action,token-cl3edubox00xg296ar8garun0,token-cl3edubox00xg296ar8garun0,triggering_condition_event,disbursement
210,Condition triggering an action,token-cl3edw01y00z9296aru9i4j8k,token-cl3edw01y00z9296aru9i4j8k,triggering_condition_phrase,"that in the event all Fees required to be paid to Escrow Agent hereunder are not fully and finally paid prior to termination,"
211,Condition triggering an action,token-cl3ee7sds016h296amd5hvcah,token-cl3ee7sds016h296amd5hvcah,triggering_condition_phrase,upon iI1·evocable payment in cash in full of all obligations hereby
